NAME,VECTOR,APTITUDE
chb01_18,"[array([61.        , 18.34613857,  0.93247746]), array([79.        ,  6.69646754,  1.04990024]), array([15.        , 75.20797428,  1.4465984 ]), array([35.        ,  5.21448656,  0.94526553]), array([73.        ,  0.55408763,  1.0224579 ]), array([75.        ,  4.06763355,  0.91655683]), array([31.        ,  0.92426249,  1.04817828]), array([27.        ,  3.71950954,  0.93029887]), array([55.        , 59.31013204,  0.99542773]), array([33.        ,  9.99024207,  1.03618978]), array([27.        ,  6.61202156,  0.8914744 ]), array([23.        ,  8.65318913,  0.88478203]), array([53.        ,  0.22248071,  1.09587547]), array([85.        ,  1.15842649,  1.00446497]), array([23.        ,  7.47982311,  0.92749148]), array([71.        ,  4.62178283,  0.93487547]), array([43.        ,  9.20571006,  0.95981172]), array([69.        ,  2.50462518,  0.95966289])]","[0.06955781708980756, 4.813737599627871, 0.0, 12.001525538201099, 12.515417108281978, 7.022278040859982, 6.924694542722238, 14.631948886027732, 0.0, 8.896112039215797, 18.10859804818715, 16.336161585795814, 6.625639816421281, 14.347598254207854, 10.400295856630343, 8.349046466157596, 14.519313257389099, 14.446230561415339]"
chb06_13,"[array([53.        ,  6.37887196,  0.99895787]), array([39.        ,  9.48452651,  0.93597174]), array([33.        ,  9.23761017,  0.88240123]), array([29.        , 14.14523316,  0.94883026]), array([35.        ,  3.43948359,  0.91676029]), array([19.        , 15.97496013,  0.92607591]), array([17.        ,  0.37602926,  0.8731038 ]), array([35.        ,  3.72152946,  0.90112192]), array([57.        ,  4.86854215,  0.96755666]), array([31.        , 10.43758598,  0.93836782]), array([27.        , 13.05164799,  0.87266331]), array([15.        , 29.16085764,  0.89505826]), array([73.        ,  3.29426125,  0.95777288]), array([49.        , 22.49855277,  0.92902835]), array([37.        ,  0.71380085,  0.92447331]), array([25.        ,  5.51098811,  0.86535304]), array([49.        ,  5.19332819,  0.94015195]), array([33.        ,  1.31250036,  0.90877265])]","[10.264528792567514, 11.187472646887153, 10.63030690466652, 10.912701077833804, 12.446698382167234, 12.256778947554654, 12.343685811339359, 8.959853418978708, 10.2465048423002, 11.782016287616933, 12.437409471257029, 5.691595445671103, 10.297397762963191, 10.101757229976968, 8.769354944138747, 14.311367923318265, 10.674735034574683, 11.508059082890245]"
chb15_54,"[array([33.        ,  1.52172688,  1.06293673]), array([31.        , 42.22796984,  1.03110283]), array([19.        ,  7.59568954,  1.01333034]), array([23.        , 10.09039001,  0.98186062]), array([51.        , 24.67292351,  0.93475674]), array([37.        ,  0.35183941,  1.09419319]), array([61.        ,  0.97133958,  0.92034668]), array([19.        , 14.07679936,  0.91146759]), array([29.        ,  1.76639248,  1.02929195]), array([13.        , 20.19803548,  0.91848946]), array([91.        ,  9.18614561,  1.05738246]), array([15.        ,  4.81555798,  0.89603479]), array([15.        ,  2.61801876,  0.92264305]), array([53.        ,  4.01923783,  0.94904746]), array([13.        ,  0.3990146 ,  0.93959502]), array([15.        , 21.74896749,  0.95282741]), array([91.        , 59.64541595,  0.9788906 ]), array([45.        ,  5.24745375,  1.03120271])]","[3.5162839065205125, 0.23859524838696078, 9.457482082852657, 6.173232034839211, 6.718271822685114, 5.767094641651549, 5.255174335057781, 5.295734014876377, 6.561849360967356, 12.467351447585136, 3.2493533278139433, 13.367570982081325, 6.186707283832739, 4.743390364202056, 14.569357798227484, 8.662408750536903, 0.0, 5.117483242245307]"
chb14_03,"[array([67.        ,  8.85874403,  1.00201636]), array([23.        , 10.75535502,  0.98033077]), array([33.        ,  3.68043762,  0.87688863]), array([21.        ,  2.28634709,  0.91908465]), array([47.        , 21.19915997,  0.92504262]), array([19.       ,  6.654808 ,  0.9903141]), array([83.        ,  8.05210583,  0.90543912]), array([15.        , 14.01922363,  0.94639392]), array([15.       , 22.1992543,  0.8026614]), array([31.        ,  9.54746112,  0.97878068]), array([43.        ,  8.92653268,  0.95387235]), array([91.        ,  6.36566953,  1.01563   ]), array([75.        ,  1.60887249,  0.97648557]), array([47.        , 11.35787521,  1.00430225]), array([35.        , 17.70618759,  0.95355346]), array([25.        , 16.33341216,  1.06694885]), array([53.        ,  3.50247864,  1.02136   ]), array([59.        , 23.55185563,  0.95075684])]","[5.791455538991416, 15.020479991699895, 11.985786885636854, 6.408814731332876, 10.906225402264656, 9.879798255670247, 3.9956615942865086, 10.274681150496292, 7.27927328323358, 13.19583778797114, 16.27097276171161, 10.264842407971672, 9.754660315135268, 13.740953078173847, 15.960103577062517, 5.905640501279034, 9.680336864141015, 13.208325839961024]"
chb15_49,"[array([61.        , 27.92007038,  0.95051879]), array([23.        ,  2.19598227,  1.10939573]), array([45.        , 13.6157398 ,  0.90723024]), array([61.        , 79.38528   ,  1.63720064]), array([89.        , 21.11341474,  0.99985136]), array([97.        ,  3.73467717,  0.9887691 ]), array([49.        , 15.28334799,  1.0343623 ]), array([59.        ,  7.17936096,  1.12914242]), array([27.        ,  7.16923909,  1.02341568]), array([53.        ,  2.0786145 ,  1.05536907]), array([41.        ,  0.34914132,  0.86005674]), array([23.        , 17.17166082,  1.13579109]), array([43.        ,  1.63113366,  1.0408991 ]), array([21.        ,  8.76219555,  0.85794059]), array([77.        ,  0.48611965,  0.94775782]), array([75.        , 34.53312592,  1.22279074]), array([73.        ,  1.69751566,  1.0903734 ]), array([95.    , 12.2   ,  1.2392])]","[11.119903399055381, 13.060606000893566, 11.17579783225713, 0.0, 10.121818004514724, 5.531355824514276, 11.80682212126566, 5.004428433514873, 4.6161179313380405, 14.134293693980185, 3.2600456148089525, 0.0, 10.931959372881298, 7.095044777217131, 12.77126845734044, 0.0, 0.6481379179345397, 0.0]"
chb15_17,"[array([47.        , 16.85811423,  0.92185602]), array([15.        ,  7.02156507,  0.83849648]), array([39.        , 16.25476319,  0.95038122]), array([37.        , 28.68552745,  0.89247   ]), array([13.        ,  6.91842275,  0.91233704]), array([19.        ,  5.54660688,  0.9139792 ]), array([99.        ,  0.49313774,  1.02233763]), array([53.        , 18.0967358 ,  0.92443607]), array([25.        ,  6.42537147,  0.95560909]), array([15.        ,  7.78439459,  0.80163259]), array([51.        , 17.94267845,  0.97968849]), array([21.        ,  1.61167486,  0.8270981 ]), array([19.        ,  4.50207922,  0.95951717]), array([19.        ,  3.40665629,  0.99104396]), array([17.        , 11.21928685,  0.95652208]), array([41.        , 12.56627704,  0.94336828]), array([23.        , 22.36900575,  0.89644946]), array([19.        ,  3.82442043,  0.94852272])]","[15.405815931907352, 18.586641340481332, 14.026718803697069, 7.512582065219129, 15.478451311053018, 16.92044487567031, 12.790399990048266, 14.78699930343329, 14.760188769181115, 16.54237182197488, 11.217635271695237, 16.925316408894485, 12.718827759058717, 13.03229728701492, 13.878133574991164, 10.106415474706749, 15.515543692214473, 10.7290446539116]"
chb03_01,"[array([19.        ,  0.48217508,  0.83571339]), array([87.       , 25.592    ,  0.9387968]), array([23.        ,  4.53806734,  0.8128938 ]), array([77.        ,  7.03663813,  1.02211964]), array([19.        , 11.53729034,  0.93830745]), array([19.        ,  0.03953368,  1.00453743]), array([31.        ,  7.13492721,  1.06747347]), array([29.        , 12.4512024 ,  0.90308555]), array([21.        ,  7.13389948,  0.91547403]), array([25.        , 13.53935606,  0.83971026]), array([37.        ,  2.23663962,  0.95549757]), array([25.        , 13.92281721,  0.88511107]), array([21.        ,  3.91188111,  0.84810987]), array([21.        ,  7.28022712,  0.87416115]), array([37.        ,  0.15568784,  1.07925935]), array([71.        ,  3.4530383 ,  0.98946414]), array([51.        , 18.14482367,  0.95891992]), array([23.        ,  3.96769024,  1.00698736])]","[8.550357768734674, 1.5246477424775131, 12.765938657686874, 5.54449289087107, 12.386179372054787, 9.808579482412785, 8.598523638723693, 11.856992370446026, 9.586355629154935, 10.075208469264584, 10.149176816513243, 11.479554416306797, 12.984867101098015, 11.146052367566636, 8.022530846364809, 7.159205133727808, 8.489756400561607, 9.600656372855044]"
chb24_14,"[array([29.        ,  7.80038762,  1.01607473]), array([35.        , 31.02461093,  0.99044538]), array([45.        , 15.69477067,  1.003199  ]), array([19.        , 10.01511124,  0.9584656 ]), array([37.        ,  8.93554869,  1.03378245]), array([45.        ,  5.83554932,  0.97331935]), array([15.        ,  9.83449523,  0.81152861]), array([21.        ,  8.31091771,  0.93484188]), array([83.        , 11.19233862,  0.96172961]), array([21.        ,  7.55588416,  0.89349985]), array([53.        , 13.04888102,  1.00680118]), array([49.        , 11.38368306,  0.96643112]), array([79.        ,  2.41382946,  1.03279451]), array([19.        ,  4.86285259,  0.99977636]), array([45.        , 17.23867298,  0.99333359]), array([43.        ,  4.13252406,  1.01010444]), array([37.        ,  2.46911635,  0.9420869 ]), array([45.        ,  4.78000579,  0.93565257])]","[9.22803053360364, 8.273546602880877, 11.228963070465177, 8.329000825022018, 8.049647815043297, 15.093578763567926, 10.921608484493055, 15.24706009497378, 7.643807754987815, 12.510038121319496, 12.476805457731173, 9.679251964995778, 5.811313572161605, 7.369855633065759, 8.354530484434534, 10.376845581923686, 8.064835353431771, 15.833476641657212]"
chb23_09,"[array([29.        ,  4.78271628,  0.83799807]), array([87.        ,  4.52424499,  0.95653499]), array([43.        , 15.50443722,  1.02585422]), array([93.        , 13.47276322,  1.03693664]), array([45.        , 11.83043321,  1.00696192]), array([87.        ,  0.91858344,  0.98003733]), array([47.        ,  6.5679642 ,  1.03050329]), array([27.        ,  9.05457177,  0.9299364 ]), array([29.        ,  7.54310898,  1.13551904]), array([2.70000000e+01, 1.43228690e-02, 1.06067319e+00]), array([43.        ,  5.6616846 ,  1.11283831]), array([37.        ,  0.83043011,  0.90569404]), array([27.        ,  3.0865357 ,  0.88618523]), array([45.        ,  6.82579853,  1.03340254]), array([57.        ,  1.06637546,  0.88985166]), array([87.        ,  5.55157692,  1.03359287]), array([33.        ,  4.87071753,  0.98145965]), array([85.        ,  2.99264719,  1.04803302])]","[7.367710399439559, 10.826523202406023, 14.5677433527754, 8.634541720848276, 9.283738524834334, 4.372561205357758, 2.1719567681382697, 3.769037522085354, 4.9767858851936015, 4.2338304779821305, 3.5760901146833457, 2.65839896853026, 21.479910887547025, 4.654937536942951, 7.038240713591608, 12.739394519206437, 3.8520157196286147, 3.3620227267575213]"
chb13_40,"[array([19.        ,  5.54727907,  0.84943627]), array([29.        , 23.47003748,  0.91668165]), array([37.        ,  4.5616    ,  0.96264393]), array([89.        ,  0.56120716,  0.97425098]), array([79.        , 27.79853323,  0.92829853]), array([23.        ,  7.30135673,  0.91737086]), array([45.        ,  0.71775512,  0.9228072 ]), array([17.        ,  4.00936711,  0.8085211 ]), array([19.        ,  4.86243763,  0.84213282]), array([23.        ,  0.86111579,  1.03132051]), array([55.        ,  3.08990518,  1.00681681]), array([37.        , 23.38689892,  0.91333656]), array([11.        ,  3.2332799 ,  0.84780584]), array([4.90000000e+01, 1.98815897e-02, 9.24829368e-01]), array([21.        , 12.31777142,  0.85730577]), array([47.        ,  7.46836847,  0.95679075]), array([29.        ,  5.79358556,  0.82021506]), array([11.     , 70.216  ,  0.83408])]","[3.9000190082588366, 7.233392360531916, 5.757700718059754, 2.887074070702732, 2.9550943242510765, 7.569164792592912, 7.807000454433776, 7.5915012255704575, 9.157702444100948, 7.106425539695441, 5.553785441214327, 4.933583921592638, 12.013812676959432, 5.348873830997551, 7.518383438166111, 3.9828004722283388, 4.150652192057036, 0.5421199131173651]"
chb11_99,"[array([63.        , 10.67948819,  1.01457325]), array([15.        , 12.81000972,  0.94698475]), array([45.        , 24.19044502,  0.90486606]), array([17.        ,  0.81307252,  0.92839051]), array([79.        , 11.09327671,  0.99942721]), array([41.        ,  7.65137978,  1.04659794]), array([25.        ,  7.12209441,  1.07415271]), array([31.        ,  9.45084285,  0.98405996]), array([17.        ,  1.23594705,  0.8746419 ]), array([55.        ,  8.63632713,  1.01056675]), array([61.        ,  0.30984636,  0.8832262 ]), array([21.        ,  1.87168593,  1.01019788]), array([41.        ,  3.74786952,  0.95734139]), array([45.        , 24.77013546,  0.91208396]), array([19.        , 12.77908982,  0.87532719]), array([45.        ,  5.06849808,  0.98731254]), array([43.        ,  1.48969051,  0.94455882]), array([21.        ,  2.14235548,  0.96105479])]","[9.292530074328337, 12.499973059926944, 14.206913839787514, 13.677589529192112, 10.263559671490565, 11.885165994927378, 4.24575221318079, 8.66457905160416, 10.359515155322498, 5.078429439136901, 4.108829273400158, 14.211629635085066, 15.360793864935987, 9.572430882620806, 16.719082087252094, 6.099484500031443, 3.890586547950215, 5.730946343590945]"
chb23_08,"[array([49.        ,  9.77316784,  0.92871956]), array([77.        , 79.16576   ,  0.99122816]), array([75.        ,  5.37124029,  0.95108851]), array([83.        , 20.16380789,  0.96033339]), array([63.        ,  4.0091581 ,  1.01802487]), array([29.        ,  8.90686073,  0.99165099]), array([49.        ,  3.85510231,  1.13754654]), array([73.        ,  2.13652046,  0.95577384]), array([19.        , 11.36694175,  0.91554716]), array([27.        ,  2.79507907,  1.25321953]), array([59.        ,  7.00913645,  1.11254127]), array([71.        ,  7.41719475,  0.9000241 ]), array([19.        , 29.3594125 ,  0.80284916]), array([17.        , 12.55024175,  0.99584137]), array([21.        , 24.33459887,  0.8650519 ]), array([17.        ,  2.14695694,  0.919521  ]), array([37.        ,  6.88966769,  1.14132507]), array([33.        ,  4.97867731,  1.17846242])]","[2.467974911334914, 0.0, 5.94061178596959, 4.489689123864998, 3.2238954412250402, 2.230315220214677, 4.716003962216703, 6.716446937412846, 13.944926152566525, 2.7731596795847766, 4.311498230206003, 3.1449005697835384, 13.005591941260644, 10.64166974307799, 9.615543659572927, 11.609659368485726, 3.435666487807734, 1.8903609247249014]"
chb12_10,"[array([33.        , 13.79201911,  0.95220055]), array([15.        ,  7.22843882,  0.86254982]), array([59.        ,  1.79094869,  0.95201318]), array([8.10000000e+01, 7.42387429e-02, 9.26438172e-01]), array([19.        , 10.76549724,  0.85863024]), array([39.        ,  4.94604482,  0.97796405]), array([33.        ,  2.34171649,  0.95071518]), array([95.        ,  2.87850253,  0.98327436]), array([19.        ,  4.77434167,  0.96526772]), array([17.        ,  6.82810921,  0.85282052]), array([57.        , 15.67669001,  0.96682437]), array([89.        ,  2.07617515,  0.96128228]), array([37.        ,  0.4002367 ,  0.91003599]), array([45.        ,  1.32251731,  0.8887176 ]), array([23.        ,  9.74632164,  0.86883222]), array([19.        , 31.73732494,  0.814416  ]), array([29.        ,  5.94467947,  0.94246121]), array([33.        ,  5.69345143,  0.96573484])]","[9.429328138743443, 13.89419411122872, 9.955513763391133, 8.648663137300495, 13.981687374786455, 11.382923210797106, 12.172574911806189, 6.154421513675951, 8.681097558761504, 12.998499031988848, 7.7974599964187785, 7.038874883976566, 4.4465155860769565, 13.125069302420169, 11.880390038335907, 9.825923714664352, 12.83943649356792, 9.94267130383604]"
